,coefs,wcomp,n_components,method,dataset
99,0.14838783994683,3,3,ICA,lorenz
0,0.1866464686889684,2,4,ICA,lorenz
1,0.5052352349726194,2,4,ICA,lorenz
2,0.3568260772021301,2,4,ICA,lorenz
3,0.4635956423853736,2,4,ICA,lorenz
4,0.6499162792601364,2,4,ICA,lorenz
5,0.6235312913187946,2,4,ICA,lorenz
6,0.7475969895044028,3,4,ICA,lorenz
7,0.2810911603244366,2,4,ICA,lorenz
8,0.163088208579136,1,4,ICA,lorenz
9,0.6257094572565393,1,4,ICA,lorenz
10,0.5731970822905534,2,4,ICA,lorenz
11,0.5328152319612923,2,4,ICA,lorenz
12,0.17216802158054942,2,4,ICA,lorenz
13,0.6497636979034631,1,4,ICA,lorenz
14,0.5689119385190878,1,4,ICA,lorenz
15,0.7647805046649365,2,4,ICA,lorenz
16,0.6919346407561494,1,4,ICA,lorenz
17,0.5715712043693377,2,4,ICA,lorenz
18,0.8140271589663344,1,4,ICA,lorenz
19,0.8847761438772643,1,4,ICA,lorenz
20,0.3772891537330333,2,4,ICA,lorenz
21,0.6126021117089033,3,4,ICA,lorenz
22,0.6967050145957758,1,4,ICA,lorenz
23,0.7673659029021147,1,4,ICA,lorenz
24,0.17364421384965736,3,4,ICA,lorenz
25,0.251143180735294,1,4,ICA,lorenz
26,0.43405476249309116,2,4,ICA,lorenz
27,0.5045015799174383,1,4,ICA,lorenz
28,0.5780987160074265,1,4,ICA,lorenz
29,0.6294898683008198,2,4,ICA,lorenz
30,0.7509007473223219,2,4,ICA,lorenz
31,0.1639233601976562,2,4,ICA,lorenz
32,0.6028401683011302,1,4,ICA,lorenz
33,0.3750601057380458,4,4,ICA,lorenz
34,0.41345225741072217,2,4,ICA,lorenz
35,0.6460407430128374,2,4,ICA,lorenz
36,0.676069351453114,4,4,ICA,lorenz
37,0.20961160691995687,2,4,ICA,lorenz
38,0.6842326358612973,2,4,ICA,lorenz
39,0.21218046474149457,2,4,ICA,lorenz
40,0.21734468011976682,1,4,ICA,lorenz
41,0.13322893101631675,1,4,ICA,lorenz
42,0.8472072722438353,4,4,ICA,lorenz
43,0.5608411097657151,2,4,ICA,lorenz
44,0.6104050711139594,1,4,ICA,lorenz
45,0.16722915663573143,2,4,ICA,lorenz
46,0.2560650124083638,1,4,ICA,lorenz
47,0.29330387370577865,2,4,ICA,lorenz
48,0.7771057291002934,1,4,ICA,lorenz
49,0.37626101826950964,2,4,ICA,lorenz
50,0.5934480820690488,1,4,ICA,lorenz
51,0.6857806909000778,1,4,ICA,lorenz
52,0.6512323294270725,2,4,ICA,lorenz
53,0.17224726613194988,1,4,ICA,lorenz
54,0.24381609587182906,1,4,ICA,lorenz
55,0.6961166864513622,2,4,ICA,lorenz
56,0.7888832155248258,1,4,ICA,lorenz
57,0.5168744524974528,2,4,ICA,lorenz
58,0.5281366953235539,3,4,ICA,lorenz
59,0.5412868314204058,2,4,ICA,lorenz
60,0.1972696029134308,1,4,ICA,lorenz
61,0.6596089581818014,1,4,ICA,lorenz
62,0.3432874680305501,1,4,ICA,lorenz
63,0.5339240370217461,2,4,ICA,lorenz
64,0.9315064731755168,2,4,ICA,lorenz
65,0.6599566701628927,1,4,ICA,lorenz
66,0.7902709967187035,2,4,ICA,lorenz
