,cc_pred,cc_test,x_test,x_past_test,x_pred,Y_1_test,Y_2_test
175,0.2125113,0.6882136647441705,0.5351302670565817,0.5441096710230248,0.11404554,0.42269134190564145,0.5005079024616821
176,0.1020951,0.8389397415127239,0.4498345753005235,0.5351302670565817,-0.13453153,0.5005079024616821,0.32164744954447994
177,0.33327755,0.5282865560123975,0.6947276384465977,0.4498345753005235,0.65273994,0.32164744954447994,0.5889515326521494
178,-0.039146036,0.974312359694833,0.03555291120154907,0.6947276384465977,-1.4869242,0.5889515326521494,0.04923634635401914
179,0.62161934,0.09785270199938612,0.13108715044258093,0.03555291120154907,-1.2374554,0.04923634635401914,0.17597386859143974
180,0.4729637,0.34514427508580453,0.3956054455526982,0.13108715044258093,-0.2875733,0.17597386859143974,0.4732597808320045
181,0.073917925,0.8836834101453411,0.5292534156856661,0.3956054455526982,0.09950522,0.4732597808320045,0.3214862362858226
182,0.41684616,0.4018729381627947,0.7307886420915726,0.5292534156856661,0.6906687,0.3214862362858226,0.6525924152889423
183,0.02659738,0.9397938818962033,0.03667264074637587,0.7307886420915726,-1.422899,0.6525924152889423,0.07294340725618717
184,0.55646384,0.22121961834859083,0.12970207444625825,0.03667264074637587,-1.2381651,0.07294340725618717,0.2398126071842023
185,0.23644665,0.6735797780682664,0.3417432422113712,0.12970207444625825,-0.50278085,0.2398126071842023,0.4614073019839063
186,0.08730388,0.8596397621322751,0.5394942284567531,0.3417432422113712,0.1481786,0.4614073019839063,0.3522733345693132
187,0.36048222,0.4717490018961199,0.6785512631972489,0.5394942284567531,0.50885296,0.3522733345693132,0.633965108577511
188,0.009872407,0.974320219714339,0.07799952566655081,0.6785512631972489,-1.3442502,0.633965108577511,0.05888928823042456
189,0.6255393,0.09782354975079245,0.2745400941354829,0.07799952566655081,-0.79853386,0.05888928823042456,0.20824813866873867
190,0.47950292,0.3450525995726522,0.6732681922596313,0.2745400941354829,0.63156587,0.20824813866873867,0.5337370891550747
191,0.069266975,0.8835723675654383,0.1636904161031332,0.6732681922596313,-1.1319689,0.5337370891550747,0.23611007604378087
192,0.4328183,0.40220604236388086,0.4619059156060617,0.1636904161031332,-0.109558545,0.23611007604378087,0.5581931892425127
193,0.035283953,0.9400490412779051,0.46640056613231584,0.4619059156060617,-0.09063511,0.5581931892425127,0.143970393288474
194,0.56817687,0.2203418759330834,0.8597431533765342,0.46640056613231584,1.2414281,0.143970393288474,0.4334321395645992
195,0.22608168,0.6716633485970512,0.20761090414304365,0.8597431533765342,-1.2274692,0.4334321395645992,0.5062238277793297
196,0.087349474,0.8622265944684849,0.4369135312148199,0.20761090414304365,-0.20632443,0.5062238277793297,0.29548972295793496
197,0.37523994,0.4644481173324754,0.7300258505355186,0.4369135312148199,0.77065456,0.29548972295793496,0.6009410923209556
198,-0.039895415,0.9724989839551588,0.06268133466367834,0.7300258505355186,-1.4555618,0.6009410923209556,0.02369995734182112
199,0.58460504,0.10456547023213537,0.22390971923173214,0.06268133466367834,-0.9630262,0.02369995734182112,0.08682844281447771
200,0.46717304,0.3660770740398594,0.5882369492304773,0.22390971923173214,0.3068035,0.08682844281447771,0.26101041569485534
201,0.034176648,0.907317712358751,0.32371907150330037,0.5882369492304773,-0.6385795,0.26101041569485534,0.38482666731472387
202,0.49869975,0.328780864455163,0.7373293268385155,0.32371907150330037,0.81706446,0.38482666731472387,0.7297153981755722
203,0.08489823,0.8628221016653503,0.01111770600172707,0.7373293268385155,-1.3458183,0.7297153981755722,0.21412095905957312
204,0.3777386,0.46275999237955856,0.03726428566974273,0.01111770600172707,-1.5370831,0.21412095905957312,0.5043341274301201
205,-0.10358006,0.9720185452520272,0.09861216623436804,0.03726428566974273,-1.337295,0.5043341274301201,0.21128785731589564
206,0.6590726,0.10633965320719448,0.3380835268399745,0.09861216623436804,-0.5836379,0.21128785731589564,0.6181064453567853
207,0.48432106,0.3715507367214567,0.7337934363336786,0.3380835268399745,0.8400114,0.6181064453567853,0.5652954945598447
208,0.051203012,0.9129326666908176,0.022201552581411065,0.7337934363336786,-1.3900921,0.5652954945598447,0.15410049487519525
209,0.49604565,0.31077379385749687,0.07743631700150931,0.022201552581411065,-1.3997178,0.15410049487519525,0.43595516283131136
