,coefs,wcomp,n_components,method,dataset
268,0.8665471826669213,5,6,PCA,lorenz
269,0.733789758977428,2,6,PCA,lorenz
270,0.5581237223136353,5,6,PCA,lorenz
271,0.647109551705976,5,6,PCA,lorenz
272,0.7376518847543919,5,6,PCA,lorenz
273,0.8002443864967975,1,6,PCA,lorenz
274,0.66485877501532,1,6,PCA,lorenz
275,0.751044118374608,1,6,PCA,lorenz
276,0.7569712740553303,5,6,PCA,lorenz
277,0.5419282193915331,2,6,PCA,lorenz
278,0.6825390359285056,5,6,PCA,lorenz
279,0.7452898921656158,5,6,PCA,lorenz
280,0.7520594392542611,5,6,PCA,lorenz
281,0.7338900401676469,2,6,PCA,lorenz
282,0.8051854079677659,5,6,PCA,lorenz
283,0.8064856588352961,5,6,PCA,lorenz
284,0.741378872393353,5,6,PCA,lorenz
285,0.5093751483309131,5,6,PCA,lorenz
286,0.807182346572156,5,6,PCA,lorenz
287,0.6729898571956571,2,6,PCA,lorenz
288,0.7973314692934024,5,6,PCA,lorenz
289,0.7728243293009188,5,6,PCA,lorenz
290,0.6054013472925739,1,6,PCA,lorenz
291,0.6671075219439566,5,6,PCA,lorenz
292,0.6422526153811713,2,6,PCA,lorenz
293,0.6049884899033722,5,6,PCA,lorenz
294,0.7209305065031654,5,6,PCA,lorenz
295,0.8080320166168198,5,6,PCA,lorenz
296,0.7113610121947614,1,6,PCA,lorenz
297,0.3718442257003791,5,6,PCA,lorenz
298,0.8081383651298152,1,6,PCA,lorenz
299,0.7181527886383077,1,6,PCA,lorenz
300,0.5159441157692101,1,1,ICA,lorenz
301,0.209022686097216,1,1,ICA,lorenz
302,0.7457092372245872,1,1,ICA,lorenz
303,0.1093184897871936,1,1,ICA,lorenz
304,0.3938807096572053,1,1,ICA,lorenz
305,0.2711837112332166,1,1,ICA,lorenz
306,0.1084782711678003,1,1,ICA,lorenz
307,0.6257567540562943,1,1,ICA,lorenz
308,0.6429050608624441,1,1,ICA,lorenz
309,0.494759036496203,1,1,ICA,lorenz
310,0.7013264200766379,1,1,ICA,lorenz
311,0.5808447981718223,1,1,ICA,lorenz
312,0.3824324820949819,1,1,ICA,lorenz
313,0.5188769323040007,1,1,ICA,lorenz
314,0.1425612568466328,1,1,ICA,lorenz
315,0.3758763233076778,1,1,ICA,lorenz
316,0.7244736355912477,1,1,ICA,lorenz
317,0.1553934704404515,1,1,ICA,lorenz
318,0.2293970743983235,1,1,ICA,lorenz
319,0.1634504873100823,1,1,ICA,lorenz
320,0.501528916562056,1,1,ICA,lorenz
321,0.2201608866970958,1,1,ICA,lorenz
322,0.1408170738068213,1,1,ICA,lorenz
323,0.8002443864967975,1,1,ICA,lorenz
324,0.6648587750153201,1,1,ICA,lorenz
325,0.7510441183746085,1,1,ICA,lorenz
326,0.2756074490157795,1,1,ICA,lorenz
327,0.4858872143360359,1,1,ICA,lorenz
328,0.2821039037998077,1,1,ICA,lorenz
329,0.1279706913538003,1,1,ICA,lorenz
330,0.3620875872083369,1,1,ICA,lorenz
331,0.5634004872967655,1,1,ICA,lorenz
332,0.1982341322950838,1,1,ICA,lorenz
333,0.2549922151955344,1,1,ICA,lorenz
334,0.3933506100027273,1,1,ICA,lorenz
335,0.2331149477476051,1,1,ICA,lorenz
336,0.1910714245599208,1,1,ICA,lorenz
337,0.3789387073612209,1,1,ICA,lorenz
338,0.2100402254726266,1,1,ICA,lorenz
339,0.3899653985487519,1,1,ICA,lorenz
340,0.6054013472925739,1,1,ICA,lorenz
341,0.4527579380392338,1,1,ICA,lorenz
342,0.3281326563146028,1,1,ICA,lorenz
343,0.450154840516707,1,1,ICA,lorenz
344,0.0966446220674652,1,1,ICA,lorenz
345,0.2127784744450096,1,1,ICA,lorenz
346,0.7113610121947617,1,1,ICA,lorenz
347,0.1037524524201349,1,1,ICA,lorenz
348,0.8081383651298151,1,1,ICA,lorenz
349,0.7181527886383074,1,1,ICA,lorenz
350,0.6182909181860825,2,2,ICA,lorenz
351,0.5138779072382312,2,2,ICA,lorenz
352,0.747527936485108,1,2,ICA,lorenz
353,0.3234394934668206,2,2,ICA,lorenz
354,0.5485054392090537,2,2,ICA,lorenz
355,0.2282973562186002,1,2,ICA,lorenz
356,0.1942199286204976,2,2,ICA,lorenz
357,0.629731001993957,1,2,ICA,lorenz
358,0.6440523927882726,1,2,ICA,lorenz
359,0.4239946273607816,2,2,ICA,lorenz
360,0.6389782328285263,1,2,ICA,lorenz
361,0.7201405295735861,1,2,ICA,lorenz
362,0.3033779417694975,2,2,ICA,lorenz
363,0.7339395585095164,2,2,ICA,lorenz
364,0.1345632934940857,1,2,ICA,lorenz
365,0.3329495443640036,1,2,ICA,lorenz
366,0.7456363777573608,2,2,ICA,lorenz
367,0.1426339545989031,1,2,ICA,lorenz
368,0.2311087295773784,1,2,ICA,lorenz
369,0.7362601059361766,2,2,ICA,lorenz
370,0.5104382797955709,1,2,ICA,lorenz
371,0.3856807272619149,2,2,ICA,lorenz
372,0.1399082665866639,1,2,ICA,lorenz
373,0.7632777957502389,1,2,ICA,lorenz
374,0.6645651161665724,1,2,ICA,lorenz
375,0.7094067572490775,1,2,ICA,lorenz
376,0.2733651139888456,1,2,ICA,lorenz
377,0.6704918819362965,2,2,ICA,lorenz
378,0.2179962891923406,2,2,ICA,lorenz
379,0.113371181698677,1,2,ICA,lorenz
380,0.3868075515340328,1,2,ICA,lorenz
381,0.8829501675074752,2,2,ICA,lorenz
382,0.1870356187558591,1,2,ICA,lorenz
383,0.2510095375111679,1,2,ICA,lorenz
384,0.3682153673248686,2,2,ICA,lorenz
385,0.2083502875185466,1,2,ICA,lorenz
386,0.193346546971158,2,2,ICA,lorenz
387,0.7653484549383137,2,2,ICA,lorenz
388,0.2103189128217278,1,2,ICA,lorenz
389,0.3753334539190139,2,2,ICA,lorenz
390,0.7094881828850356,2,2,ICA,lorenz
391,0.509080441474662,2,2,ICA,lorenz
392,0.7057507124779113,2,2,ICA,lorenz
393,0.4699825233141598,1,2,ICA,lorenz
394,0.1202518871109799,2,2,ICA,lorenz
395,0.2194589661135521,1,2,ICA,lorenz
396,0.7119206517352503,1,2,ICA,lorenz
397,0.1293530603661215,1,2,ICA,lorenz
398,0.8081852421645562,1,2,ICA,lorenz
399,0.715806483836586,1,2,ICA,lorenz
400,0.6179990912852029,2,3,ICA,lorenz
401,0.5135918242361959,3,3,ICA,lorenz
402,0.7473804665373558,3,3,ICA,lorenz
403,0.3234772243702857,2,3,ICA,lorenz
404,0.5489659524701571,2,3,ICA,lorenz
405,0.2288671169656157,3,3,ICA,lorenz
406,0.1954738808863666,2,3,ICA,lorenz
407,0.6300241325515534,2,3,ICA,lorenz
408,0.5014100686452394,3,3,ICA,lorenz
409,0.4229390197947622,2,3,ICA,lorenz
410,0.597096135018719,1,3,ICA,lorenz
411,0.7199447795275262,3,3,ICA,lorenz
412,0.3039050227047943,2,3,ICA,lorenz
413,0.7282340293647169,1,3,ICA,lorenz
414,0.1353457432839444,3,3,ICA,lorenz
415,0.3336337644550801,3,3,ICA,lorenz
416,0.7521955700000659,2,3,ICA,lorenz
417,0.1425017218680179,3,3,ICA,lorenz
418,0.2310858856160678,2,3,ICA,lorenz
419,0.7362096934672209,3,3,ICA,lorenz
420,0.5135607299874219,3,3,ICA,lorenz
421,0.3854609055919885,2,3,ICA,lorenz
422,0.1402181860798975,3,3,ICA,lorenz
423,0.8568362933210211,2,3,ICA,lorenz
424,0.6639176551619629,1,3,ICA,lorenz
425,0.7107993769585987,3,3,ICA,lorenz
426,0.2523798418428696,3,3,ICA,lorenz
427,0.6782894215244004,3,3,ICA,lorenz
428,0.2174809925121419,2,3,ICA,lorenz
429,0.1104995936513017,3,3,ICA,lorenz
430,0.3872843604650547,3,3,ICA,lorenz
431,0.8721151901981031,1,3,ICA,lorenz
432,0.187284845976461,2,3,ICA,lorenz
433,0.2086874813408173,2,3,ICA,lorenz
434,0.370082144365915,2,3,ICA,lorenz
435,0.2213078579637281,2,3,ICA,lorenz
436,0.1940696044322618,2,3,ICA,lorenz
437,0.765396195691352,2,3,ICA,lorenz
438,0.1878959192242071,3,3,ICA,lorenz
439,0.3752025922758577,2,3,ICA,lorenz
440,0.7091603778941935,2,3,ICA,lorenz
441,0.5096688874200469,3,3,ICA,lorenz
442,0.7057078706833381,3,3,ICA,lorenz
443,0.3959305523860004,3,3,ICA,lorenz
444,0.1202783615330621,2,3,ICA,lorenz
445,0.2197155163631949,3,3,ICA,lorenz
446,0.6226700011368081,3,3,ICA,lorenz
447,0.1279400405194692,2,3,ICA,lorenz
448,0.8086516422270471,2,3,ICA,lorenz
449,0.596263892117728,1,3,ICA,lorenz
450,0.6171308401649918,1,4,ICA,lorenz
451,0.5096223358808841,2,4,ICA,lorenz
452,0.7480257324562152,1,4,ICA,lorenz
453,0.3235387502097965,2,4,ICA,lorenz
454,0.5485641771316248,1,4,ICA,lorenz
455,0.2285706613004175,2,4,ICA,lorenz
456,0.2283681768328304,1,4,ICA,lorenz
457,0.6221611467727555,1,4,ICA,lorenz
458,0.501145290376555,2,4,ICA,lorenz
459,0.4220711880894761,1,4,ICA,lorenz
460,0.643235453409255,3,4,ICA,lorenz
461,0.7161393142703923,2,4,ICA,lorenz
462,0.3035813866411943,3,4,ICA,lorenz
463,0.7286312998902313,2,4,ICA,lorenz
464,0.1337763283997658,1,4,ICA,lorenz
465,0.3329819382324438,1,4,ICA,lorenz
466,0.7336492302504085,4,4,ICA,lorenz
467,0.2314183957349162,3,4,ICA,lorenz
468,0.2310730218010195,1,4,ICA,lorenz
469,0.7340171538302627,1,4,ICA,lorenz
470,0.5197023784052958,1,4,ICA,lorenz
471,0.3854558530284384,4,4,ICA,lorenz
472,0.1376189083716557,1,4,ICA,lorenz
473,0.8030740318385571,2,4,ICA,lorenz
474,0.6316978832906801,1,4,ICA,lorenz
475,0.7096998852951303,2,4,ICA,lorenz
476,0.2522065554858833,2,4,ICA,lorenz
477,0.663730339002507,2,4,ICA,lorenz
478,0.2182114243048386,1,4,ICA,lorenz
479,0.1119830851253237,2,4,ICA,lorenz
480,0.3866763269590926,2,4,ICA,lorenz
481,0.8807482351797229,1,4,ICA,lorenz
482,0.1870741428690722,1,4,ICA,lorenz
483,0.2079333892011401,1,4,ICA,lorenz
484,0.3700464743179902,1,4,ICA,lorenz
485,0.2079872606618932,1,4,ICA,lorenz
486,0.1970271644959539,4,4,ICA,lorenz
487,0.7596951313517236,1,4,ICA,lorenz
488,0.1871515385925226,2,4,ICA,lorenz
489,0.3728409720068124,1,4,ICA,lorenz
490,0.6790227301342997,1,4,ICA,lorenz
491,0.5102192936105678,2,4,ICA,lorenz
492,0.7054158868949987,2,4,ICA,lorenz
493,0.3978060520685066,2,4,ICA,lorenz
494,0.1200727342401632,2,4,ICA,lorenz
495,0.2193788062741387,1,4,ICA,lorenz
496,0.5498895837498396,4,4,ICA,lorenz
497,0.1285076352482797,1,4,ICA,lorenz
498,0.795198182491728,2,4,ICA,lorenz
499,0.5833418789797626,2,4,ICA,lorenz
500,0.8376771632525087,2,5,ICA,lorenz
501,0.8256460651776057,3,5,ICA,lorenz
502,0.7013173805949813,2,5,ICA,lorenz
503,0.5419958814355573,4,5,ICA,lorenz
504,0.570352778788472,3,5,ICA,lorenz
505,0.6659813756439389,1,5,ICA,lorenz
506,0.5450153380152972,2,5,ICA,lorenz
507,0.6489406918122779,3,5,ICA,lorenz
508,0.6344509720596011,5,5,ICA,lorenz
509,0.6449499282623709,5,5,ICA,lorenz
510,0.6126717527760924,1,5,ICA,lorenz
511,0.7574951079390916,2,5,ICA,lorenz
512,0.7754631810117968,4,5,ICA,lorenz
513,0.61120510262672,1,5,ICA,lorenz
514,0.6743370902725749,2,5,ICA,lorenz
515,0.7526001012098217,2,5,ICA,lorenz
516,0.6435503646602155,5,5,ICA,lorenz
517,0.5631566490721646,1,5,ICA,lorenz
518,0.8489090990012406,2,5,ICA,lorenz
519,0.5783971525439259,2,5,ICA,lorenz
520,0.5179413807649124,1,5,ICA,lorenz
