,coefs,wcomp,n_components,method,dataset
33,0.3538704101013578,1,4,PCA,lorenz
34,0.4119790395920457,1,4,PCA,lorenz
35,0.739867423733959,1,4,PCA,lorenz
36,0.6432626412545972,2,4,PCA,lorenz
37,0.2177531151063231,2,4,PCA,lorenz
38,0.5231238543473901,2,4,PCA,lorenz
39,0.21760028806750323,1,4,PCA,lorenz
40,0.21465097311982684,2,4,PCA,lorenz
41,0.1331417594508703,1,4,PCA,lorenz
42,0.9154987690638605,2,4,PCA,lorenz
43,0.4396649195443104,1,4,PCA,lorenz
44,0.7086927992270474,1,4,PCA,lorenz
45,0.16052032507673727,2,4,PCA,lorenz
46,0.18718057664430854,1,4,PCA,lorenz
47,0.3624173452433571,1,4,PCA,lorenz
48,0.7788768547181423,1,4,PCA,lorenz
49,0.506580042668984,1,4,PCA,lorenz
50,0.5497623305407922,2,4,PCA,lorenz
51,0.5262158635222725,1,4,PCA,lorenz
52,0.8222639567767659,1,4,PCA,lorenz
53,0.22064272284172903,1,4,PCA,lorenz
54,0.19989154876522747,1,4,PCA,lorenz
55,0.7925039215109253,1,4,PCA,lorenz
56,0.7160780482914009,2,4,PCA,lorenz
57,0.3956198466633809,2,4,PCA,lorenz
58,0.4357711700046353,1,4,PCA,lorenz
59,0.5043175255675698,2,4,PCA,lorenz
60,0.19939339059042677,1,4,PCA,lorenz
61,0.7522244134148605,1,4,PCA,lorenz
62,0.46048556837231897,1,4,PCA,lorenz
63,0.511793675750019,1,4,PCA,lorenz
64,0.8978779672522491,2,4,PCA,lorenz
65,0.4889549703766041,2,4,PCA,lorenz
66,0.7643772906746956,1,4,PCA,lorenz
67,0.3984440516525827,1,4,PCA,lorenz
68,0.1664849803498863,1,4,PCA,lorenz
69,0.7585927335921355,1,4,PCA,lorenz
70,0.6438225293002893,1,4,PCA,lorenz
71,0.8305160793204287,1,4,PCA,lorenz
72,0.5876348479696969,2,4,PCA,lorenz
73,0.6877746804344153,2,4,PCA,lorenz
74,0.4287253976977161,1,4,PCA,lorenz
75,0.8912466950872172,1,4,PCA,lorenz
76,0.3306034327095483,1,4,PCA,lorenz
77,0.21371669713484173,1,4,PCA,lorenz
78,0.6374722431935911,2,4,PCA,lorenz
79,0.6174562800806214,1,4,PCA,lorenz
80,0.4894767981181388,1,4,PCA,lorenz
81,0.4755105169684993,1,4,PCA,lorenz
82,0.6305842132390321,1,4,PCA,lorenz
83,0.5328257732002134,1,4,PCA,lorenz
84,0.673024426502204,2,4,PCA,lorenz
85,0.3359135122358996,1,4,PCA,lorenz
86,0.5271417116073193,1,4,PCA,lorenz
