,coefs,wcomp,n_components,method,dataset
77,0.19776804552498067,1,3,DCA,lorenz
78,0.15032230662900592,3,3,DCA,lorenz
79,0.4450380967955667,2,3,DCA,lorenz
80,0.13636535266049132,2,3,DCA,lorenz
81,0.5913766101137414,3,3,DCA,lorenz
82,0.48486283503659006,2,3,DCA,lorenz
83,0.23179799932195752,3,3,DCA,lorenz
84,0.42565864310323775,1,3,DCA,lorenz
85,0.15712347514131045,1,3,DCA,lorenz
86,0.12120154162224672,1,3,DCA,lorenz
87,0.22661509293454063,3,3,DCA,lorenz
88,0.1152591023864464,2,3,DCA,lorenz
89,0.2182126286886018,2,3,DCA,lorenz
90,0.19005851646659389,3,3,DCA,lorenz
91,0.16912951328893855,1,3,DCA,lorenz
92,0.3612784732213957,1,3,DCA,lorenz
93,0.15255410476743336,1,3,DCA,lorenz
94,0.14403819137185586,3,3,DCA,lorenz
95,0.18922534904946575,2,3,DCA,lorenz
96,0.2143619615735748,1,3,DCA,lorenz
97,0.1916698980568642,3,3,DCA,lorenz
98,0.30928990008215745,2,3,DCA,lorenz
99,0.18673203942834682,1,3,DCA,lorenz
0,0.23030432906270099,1,4,DCA,lorenz
1,0.144541118450291,1,4,DCA,lorenz
2,0.15241278209619052,3,4,DCA,lorenz
3,0.2592913810493632,4,4,DCA,lorenz
4,0.1340248400435615,2,4,DCA,lorenz
5,0.14411180184506833,1,4,DCA,lorenz
6,0.7776008939212165,2,4,DCA,lorenz
7,0.4012720235301382,2,4,DCA,lorenz
8,0.23622596132071247,4,4,DCA,lorenz
9,0.15875651375464717,1,4,DCA,lorenz
10,0.13575450269877132,4,4,DCA,lorenz
11,0.15859326332855933,3,4,DCA,lorenz
12,0.15257007604940048,4,4,DCA,lorenz
13,0.24537821261710507,3,4,DCA,lorenz
14,0.318877400491267,1,4,DCA,lorenz
15,0.15373687278894616,3,4,DCA,lorenz
16,0.810468995495265,4,4,DCA,lorenz
17,0.16509972091813999,2,4,DCA,lorenz
18,0.18177730951372062,3,4,DCA,lorenz
19,0.7944705411379673,2,4,DCA,lorenz
20,0.1269479617819962,3,4,DCA,lorenz
